project_id,usage_start_time,service,sku,region,cost,credits,instance
proj-25,2025-05-22,Cloud Run,sku-CLO-325,europe-west1,9.26,0.0,vm-prod-1
proj-26,2025-05-22,Compute Engine,sku-COM-338,europe-west1,18.5,0.0,vm-dev-1
proj-27,2025-05-22,Cloud Storage,sku-CLO-351,asia-south1,25.09,0.0,vm-batch-1
proj-28,2025-05-22,BigQuery,sku-BIG-364,asia-south1,60.4,0.0,vm-analytics-1
proj-29,2025-05-22,Dataflow,sku-DAT-377,europe-west1,60.98,0.0,vm-prod-1
proj-30,2025-05-22,Cloud Run,sku-CLO-390,europe-west1,10.42,0.0,vm-dev-1
proj-1,2025-05-23,Compute Engine,sku-COM-13,us-central1,18.23,0.0,vm-prod-1
proj-2,2025-05-23,Cloud Storage,sku-CLO-26,us-central1,4.52,0.0,vm-dev-1
proj-3,2025-05-23,BigQuery,sku-BIG-39,us-central1,55.46,0.0,vm-batch-1
proj-4,2025-05-23,Dataflow,sku-DAT-52,asia-south1,58.08,0.0,vm-analytics-1
proj-5,2025-05-23,Cloud Run,sku-CLO-65,europe-west1,9.31,0.0,vm-prod-1
proj-6,2025-05-23,Compute Engine,sku-COM-78,asia-south1,17.57,0.0,vm-dev-1
proj-7,2025-05-23,Cloud Storage,sku-CLO-91,us-central1,4.61,0.0,vm-batch-1
proj-8,2025-05-23,BigQuery,sku-BIG-104,asia-south1,56.59,0.0,vm-analytics-1
proj-9,2025-05-23,Dataflow,sku-DAT-117,us-central1,60.66,0.0,vm-prod-1
proj-10,2025-05-23,Cloud Run,sku-CLO-130,europe-west1,9.89,0.0,vm-dev-1
proj-11,2025-05-23,Compute Engine,sku-COM-143,asia-south1,18.39,0.0,vm-batch-1
proj-12,2025-05-23,Cloud Storage,sku-CLO-156,asia-south1,4.57,0.0,vm-analytics-1
proj-13,2025-05-23,BigQuery,sku-BIG-169,us-central1,57.45,0.0,vm-prod-1
proj-14,2025-05-23,Dataflow,sku-DAT-182,asia-south1,62.54,0.0,vm-dev-1
proj-15,2025-05-23,Cloud Run,sku-CLO-195,europe-west1,9.8,0.0,vm-batch-1
proj-16,2025-05-23,Compute Engine,sku-COM-208,us-central1,20.39,0.0,vm-analytics-1
proj-17,2025-05-23,Cloud Storage,sku-CLO-221,europe-west1,4.92,0.0,vm-prod-1
proj-18,2025-05-23,BigQuery,sku-BIG-234,asia-south1,55.23,0.0,vm-dev-1
proj-19,2025-05-23,Dataflow,sku-DAT-247,europe-west1,58.59,0.0,vm-batch-1
proj-20,2025-05-23,Cloud Run,sku-CLO-260,asia-south1,10.43,0.0,vm-analytics-1
proj-21,2025-05-23,Compute Engine,sku-COM-273,us-central1,18.57,0.0,vm-prod-1
proj-22,2025-05-23,Cloud Storage,sku-CLO-286,us-central1,4.92,0.0,vm-dev-1
proj-23,2025-05-23,BigQuery,sku-BIG-299,asia-south1,57.27,0.0,vm-batch-1
proj-24,2025-05-23,Dataflow,sku-DAT-312,europe-west1,59.49,0.0,vm-analytics-1
proj-25,2025-05-23,Cloud Run,sku-CLO-325,europe-west1,170.46,0.0,vm-prod-1
proj-26,2025-05-23,Compute Engine,sku-COM-338,us-central1,18.25,0.0,vm-dev-1
proj-27,2025-05-23,Cloud Storage,sku-CLO-351,asia-south1,4.77,0.0,vm-batch-1
proj-28,2025-05-23,BigQuery,sku-BIG-364,us-central1,56.61,0.0,vm-analytics-1
proj-29,2025-05-23,Dataflow,sku-DAT-377,us-central1,57.67,0.0,vm-prod-1
proj-30,2025-05-23,Cloud Run,sku-CLO-390,europe-west1,10.21,0.0,vm-dev-1
proj-1,2025-05-24,Compute Engine,sku-COM-13,us-central1,17.69,0.0,vm-prod-1
proj-2,2025-05-24,Cloud Storage,sku-CLO-26,asia-south1,3.69,4.6,vm-dev-1
proj-3,2025-05-24,BigQuery,sku-BIG-39,europe-west1,46.97,0.0,vm-batch-1
proj-4,2025-05-24,Dataflow,sku-DAT-52,us-central1,53.51,0.0,vm-analytics-1
proj-5,2025-05-24,Cloud Run,sku-CLO-65,europe-west1,8.39,0.0,vm-prod-1
proj-6,2025-05-24,Compute Engine,sku-COM-78,us-central1,16.05,0.0,vm-dev-1
proj-7,2025-05-24,Cloud Storage,sku-CLO-91,asia-south1,3.83,0.0,vm-batch-1
proj-8,2025-05-24,BigQuery,sku-BIG-104,asia-south1,51.73,0.0,vm-analytics-1
proj-9,2025-05-24,Dataflow,sku-DAT-117,europe-west1,49.27,0.0,vm-prod-1
proj-10,2025-05-24,Cloud Run,sku-CLO-130,us-central1,7.38,0.0,vm-dev-1
proj-11,2025-05-24,Compute Engine,sku-COM-143,europe-west1,16.16,0.0,vm-batch-1
proj-12,2025-05-24,Cloud Storage,sku-CLO-156,europe-west1,4.09,0.0,vm-analytics-1
proj-13,2025-05-24,BigQuery,sku-BIG-169,us-central1,47.95,0.0,vm-prod-1
proj-14,2025-05-24,Dataflow,sku-DAT-182,asia-south1,50.46,0.0,vm-dev-1
proj-15,2025-05-24,Cloud Run,sku-CLO-195,europe-west1,8.89,0.0,vm-batch-1
proj-16,2025-05-24,Compute Engine,sku-COM-208,asia-south1,15.57,0.0,vm-analytics-1
proj-17,2025-05-24,Cloud Storage,sku-CLO-221,europe-west1,4.21,0.0,vm-prod-1
proj-18,2025-05-24,BigQuery,sku-BIG-234,us-central1,50.1,0.0,vm-dev-1
proj-19,2025-05-24,Dataflow,sku-DAT-247,asia-south1,51.91,0.0,vm-batch-1
proj-20,2025-05-24,Cloud Run,sku-CLO-260,us-central1,8.89,0.0,vm-analytics-1
proj-21,2025-05-24,Compute Engine,sku-COM-273,europe-west1,16.29,0.0,vm-prod-1
proj-22,2025-05-24,Cloud Storage,sku-CLO-286,asia-south1,4.33,0.0,vm-dev-1
proj-23,2025-05-24,BigQuery,sku-BIG-299,us-central1,51.32,0.0,vm-batch-1
proj-24,2025-05-24,Dataflow,sku-DAT-312,europe-west1,53.16,0.0,vm-analytics-1
proj-25,2025-05-24,Cloud Run,sku-CLO-325,us-central1,9.49,0.0,vm-prod-1
proj-26,2025-05-24,Compute Engine,sku-COM-338,europe-west1,16.72,0.0,vm-dev-1
proj-27,2025-05-24,Cloud Storage,sku-CLO-351,europe-west1,4.16,0.0,vm-batch-1
proj-28,2025-05-24,BigQuery,sku-BIG-364,asia-south1,46.93,0.0,vm-analytics-1
proj-29,2025-05-24,Dataflow,sku-DAT-377,us-central1,52.88,0.0,vm-prod-1
proj-30,2025-05-24,Cloud Run,sku-CLO-390,europe-west1,8.19,0.0,vm-dev-1
proj-1,2025-05-25,Compute Engine,sku-COM-13,asia-south1,15.83,0.0,vm-prod-1
proj-2,2025-05-25,Cloud Storage,sku-CLO-26,europe-west1,4.02,0.0,vm-dev-1
proj-3,2025-05-25,BigQuery,sku-BIG-39,asia-south1,44.98,0.0,vm-batch-1
proj-4,2025-05-25,Dataflow,sku-DAT-52,europe-west1,54.17,0.0,vm-analytics-1
proj-5,2025-05-25,Cloud Run,sku-CLO-65,asia-south1,8.45,0.0,vm-prod-1
proj-6,2025-05-25,Compute Engine,sku-COM-78,europe-west1,15.94,0.0,vm-dev-1
proj-7,2025-05-25,Cloud Storage,sku-CLO-91,us-central1,4.07,0.0,vm-batch-1
proj-8,2025-05-25,BigQuery,sku-BIG-104,europe-west1,49.72,0.0,vm-analytics-1
proj-9,2025-05-25,Dataflow,sku-DAT-117,asia-south1,50.25,0.0,vm-prod-1
proj-10,2025-05-25,Cloud Run,sku-CLO-130,us-central1,8.93,0.0,vm-dev-1
proj-11,2025-05-25,Compute Engine,sku-COM-143,asia-south1,16.09,0.0,vm-batch-1
proj-12,2025-05-25,Cloud Storage,sku-CLO-156,europe-west1,4.14,0.0,vm-analytics-1
proj-13,2025-05-25,BigQuery,sku-BIG-169,europe-west1,48.86,0.0,vm-prod-1
proj-14,2025-05-25,Dataflow,sku-DAT-182,europe-west1,51.94,0.0,vm-dev-1
proj-15,2025-05-25,Cloud Run,sku-CLO-195,asia-south1,8.36,0.0,vm-batch-1
proj-16,2025-05-25,Compute Engine,sku-COM-208,europe-west1,15.3,0.0,vm-analytics-1
proj-17,2025-05-25,Cloud Storage,sku-CLO-221,europe-west1,4.34,0.0,vm-prod-1
proj-18,2025-05-25,BigQuery,sku-BIG-234,europe-west1,49.64,0.0,vm-dev-1
proj-19,2025-05-25,Dataflow,sku-DAT-247,europe-west1,49.24,0.0,vm-batch-1
proj-20,2025-05-25,Cloud Run,sku-CLO-260,us-central1,8.09,0.0,vm-analytics-1
proj-21,2025-05-25,Compute Engine,sku-COM-273,asia-south1,15.77,0.0,vm-prod-1
proj-22,2025-05-25,Cloud Storage,sku-CLO-286,europe-west1,4.07,0.0,vm-dev-1
proj-23,2025-05-25,BigQuery,sku-BIG-299,europe-west1,48.01,0.0,vm-batch-1
proj-24,2025-05-25,Dataflow,sku-DAT-312,asia-south1,52.41,0.0,vm-analytics-1
proj-25,2025-05-25,Cloud Run,sku-CLO-325,asia-south1,8.4,0.0,vm-prod-1
proj-26,2025-05-25,Compute Engine,sku-COM-338,europe-west1,15.92,0.0,vm-dev-1
proj-27,2025-05-25,Cloud Storage,sku-CLO-351,europe-west1,4.37,0.0,vm-batch-1
proj-28,2025-05-25,BigQuery,sku-BIG-364,asia-south1,47.84,0.0,vm-analytics-1
proj-29,2025-05-25,Dataflow,sku-DAT-377,asia-south1,49.6,0.0,vm-prod-1
proj-30,2025-05-25,Cloud Run,sku-CLO-390,asia-south1,8.4,0.0,vm-dev-1
proj-1,2025-05-26,Compute Engine,sku-COM-13,asia-south1,19.01,0.0,vm-prod-1
proj-2,2025-05-26,Cloud Storage,sku-CLO-26,europe-west1,4.71,0.0,vm-dev-1
proj-3,2025-05-26,BigQuery,sku-BIG-39,us-central1,57.07,0.0,vm-batch-1
proj-4,2025-05-26,Dataflow,sku-DAT-52,us-central1,404.54,0.0,vm-analytics-1
proj-5,2025-05-26,Cloud Run,sku-CLO-65,europe-west1,9.9,0.0,vm-prod-1
proj-6,2025-05-26,Compute Engine,sku-COM-78,asia-south1,19.17,0.0,vm-dev-1
proj-7,2025-05-26,Cloud Storage,sku-CLO-91,asia-south1,4.68,0.0,vm-batch-1
proj-8,2025-05-26,BigQuery,sku-BIG-104,europe-west1,56.49,0.0,vm-analytics-1
proj-9,2025-05-26,Dataflow,sku-DAT-117,asia-south1,59.71,0.0,vm-prod-1
proj-10,2025-05-26,Cloud Run,sku-CLO-130,asia-south1,8.85,0.0,vm-dev-1
proj-11,2025-05-26,Compute Engine,sku-COM-143,us-central1,18.34,0.0,vm-batch-1
proj-12,2025-05-26,Cloud Storage,sku-CLO-156,us-central1,5.0,0.0,vm-analytics-1
proj-13,2025-05-26,BigQuery,sku-BIG-169,us-central1,56.29,0.0,vm-prod-1
proj-14,2025-05-26,Dataflow,sku-DAT-182,us-central1,60.08,0.0,vm-dev-1
proj-15,2025-05-26,Cloud Run,sku-CLO-195,us-central1,9.85,0.0,vm-batch-1
proj-16,2025-05-26,Compute Engine,sku-COM-208,asia-south1,18.95,0.0,vm-analytics-1
proj-17,2025-05-26,Cloud Storage,sku-CLO-221,asia-south1,4.54,0.0,vm-prod-1
proj-18,2025-05-26,BigQuery,sku-BIG-234,europe-west1,54.94,0.0,vm-dev-1
proj-19,2025-05-26,Dataflow,sku-DAT-247,europe-west1,58.64,0.0,vm-batch-1
proj-20,2025-05-26,Cloud Run,sku-CLO-260,europe-west1,9.94,0.0,vm-analytics-1
proj-21,2025-05-26,Compute Engine,sku-COM-273,us-central1,18.28,0.0,vm-prod-1
proj-22,2025-05-26,Cloud Storage,sku-CLO-286,us-central1,4.6,0.0,vm-dev-1
proj-23,2025-05-26,BigQuery,sku-BIG-299,asia-south1,56.25,0.0,vm-batch-1
proj-24,2025-05-26,Dataflow,sku-DAT-312,europe-west1,62.79,0.0,vm-analytics-1
proj-25,2025-05-26,Cloud Run,sku-CLO-325,europe-west1,9.15,0.0,vm-prod-1
proj-26,2025-05-26,Compute Engine,sku-COM-338,us-central1,18.19,0.0,vm-dev-1
proj-27,2025-05-26,Cloud Storage,sku-CLO-351,asia-south1,4.26,0.0,vm-batch-1
proj-28,2025-05-26,BigQuery,sku-BIG-364,asia-south1,54.22,0.0,vm-analytics-1
proj-29,2025-05-26,Dataflow,sku-DAT-377,asia-south1,59.35,0.0,vm-prod-1
proj-30,2025-05-26,Cloud Run,sku-CLO-390,europe-west1,10.09,0.0,vm-dev-1
proj-1,2025-05-27,Compute Engine,sku-COM-13,europe-west1,20.1,0.0,vm-prod-1
proj-2,2025-05-27,Cloud Storage,sku-CLO-26,asia-south1,4.91,0.0,vm-dev-1
proj-3,2025-05-27,BigQuery,sku-BIG-39,asia-south1,60.03,0.0,vm-batch-1
proj-4,2025-05-27,Dataflow,sku-DAT-52,asia-south1,58.85,0.0,vm-analytics-1
proj-5,2025-05-27,Cloud Run,sku-CLO-65,us-central1,9.49,0.0,vm-prod-1
proj-6,2025-05-27,Compute Engine,sku-COM-78,asia-south1,17.53,0.0,vm-dev-1
proj-7,2025-05-27,Cloud Storage,sku-CLO-91,asia-south1,4.82,0.0,vm-batch-1
proj-8,2025-05-27,BigQuery,sku-BIG-104,us-central1,55.57,0.0,vm-analytics-1
proj-9,2025-05-27,Dataflow,sku-DAT-117,europe-west1,58.97,0.0,vm-prod-1
proj-10,2025-05-27,Cloud Run,sku-CLO-130,europe-west1,9.69,0.0,vm-dev-1
proj-11,2025-05-27,Compute Engine,sku-COM-143,us-central1,18.7,0.0,vm-batch-1
proj-12,2025-05-27,Cloud Storage,sku-CLO-156,asia-south1,4.75,0.0,vm-analytics-1
proj-13,2025-05-27,BigQuery,sku-BIG-169,us-central1,58.34,0.0,vm-prod-1
proj-14,2025-05-27,Dataflow,sku-DAT-182,asia-south1,57.69,0.0,vm-dev-1
proj-15,2025-05-27,Cloud Run,sku-CLO-195,us-central1,8.81,0.0,vm-batch-1
proj-16,2025-05-27,Compute Engine,sku-COM-208,us-central1,17.86,0.0,vm-analytics-1
proj-17,2025-05-27,Cloud Storage,sku-CLO-221,europe-west1,4.83,0.0,vm-prod-1
proj-18,2025-05-27,BigQuery,sku-BIG-234,europe-west1,60.54,0.0,vm-dev-1
proj-19,2025-05-27,Dataflow,sku-DAT-247,europe-west1,58.97,0.0,vm-batch-1
proj-20,2025-05-27,Cloud Run,sku-CLO-260,europe-west1,10.21,0.0,vm-analytics-1
proj-21,2025-05-27,Compute Engine,sku-COM-273,asia-south1,18.51,0.0,vm-prod-1
proj-22,2025-05-27,Cloud Storage,sku-CLO-286,us-central1,4.66,0.0,vm-dev-1
proj-23,2025-05-27,BigQuery,sku-BIG-299,us-central1,56.38,0.0,vm-batch-1
proj-24,2025-05-27,Dataflow,sku-DAT-312,us-central1,59.48,0.0,vm-analytics-1
proj-25,2025-05-27,Cloud Run,sku-CLO-325,us-central1,9.96,0.0,vm-prod-1
proj-26,2025-05-27,Compute Engine,sku-COM-338,asia-south1,18.89,0.0,vm-dev-1
proj-27,2025-05-27,Cloud Storage,sku-CLO-351,asia-south1,4.91,0.0,vm-batch-1
proj-28,2025-05-27,BigQuery,sku-BIG-364,europe-west1,56.98,0.0,vm-analytics-1
proj-29,2025-05-27,Dataflow,sku-DAT-377,asia-south1,59.79,0.0,vm-prod-1
proj-30,2025-05-27,Cloud Run,sku-CLO-390,europe-west1,9.04,0.0,vm-dev-1
proj-1,2025-05-28,Compute Engine,sku-COM-13,asia-south1,17.18,0.0,vm-prod-1
proj-2,2025-05-28,Cloud Storage,sku-CLO-26,us-central1,4.78,0.0,vm-dev-1
proj-3,2025-05-28,BigQuery,sku-BIG-39,asia-south1,57.73,0.0,vm-batch-1
proj-4,2025-05-28,Dataflow,sku-DAT-52,us-central1,59.92,0.0,vm-analytics-1
proj-5,2025-05-28,Cloud Run,sku-CLO-65,asia-south1,10.09,0.0,vm-prod-1
proj-6,2025-05-28,Compute Engine,sku-COM-78,us-central1,19.95,0.0,vm-dev-1
proj-7,2025-05-28,Cloud Storage,sku-CLO-91,asia-south1,4.62,0.0,vm-batch-1
proj-8,2025-05-28,BigQuery,sku-BIG-104,us-central1,57.86,0.0,vm-analytics-1
proj-9,2025-05-28,Dataflow,sku-DAT-117,europe-west1,57.93,0.0,vm-prod-1
proj-10,2025-05-28,Cloud Run,sku-CLO-130,us-central1,8.86,0.0,vm-dev-1
proj-11,2025-05-28,Compute Engine,sku-COM-143,us-central1,18.34,0.0,vm-batch-1
proj-12,2025-05-28,Cloud Storage,sku-CLO-156,europe-west1,4.82,0.0,vm-analytics-1
proj-13,2025-05-28,BigQuery,sku-BIG-169,asia-south1,57.06,0.0,vm-prod-1
proj-14,2025-05-28,Dataflow,sku-DAT-182,us-central1,60.83,0.0,vm-dev-1
proj-15,2025-05-28,Cloud Run,sku-CLO-195,europe-west1,9.2,0.0,vm-batch-1
proj-16,2025-05-28,Compute Engine,sku-COM-208,europe-west1,18.84,0.0,vm-analytics-1
proj-17,2025-05-28,Cloud Storage,sku-CLO-221,europe-west1,4.56,0.0,vm-prod-1
proj-18,2025-05-28,BigQuery,sku-BIG-234,us-central1,56.62,0.0,vm-dev-1
proj-19,2025-05-28,Dataflow,sku-DAT-247,us-central1,60.5,0.0,vm-batch-1
proj-20,2025-05-28,Cloud Run,sku-CLO-260,us-central1,10.09,0.0,vm-analytics-1
proj-21,2025-05-28,Compute Engine,sku-COM-273,asia-south1,19.4,0.0,vm-prod-1
proj-22,2025-05-28,Cloud Storage,sku-CLO-286,asia-south1,4.88,0.0,vm-dev-1
proj-23,2025-05-28,BigQuery,sku-BIG-299,us-central1,58.22,0.0,vm-batch-1
proj-24,2025-05-28,Dataflow,sku-DAT-312,us-central1,60.9,0.0,vm-analytics-1
proj-25,2025-05-28,Cloud Run,sku-CLO-325,asia-south1,9.04,0.0,vm-prod-1
proj-26,2025-05-28,Compute Engine,sku-COM-338,asia-south1,18.51,0.0,vm-dev-1
proj-27,2025-05-28,Cloud Storage,sku-CLO-351,asia-south1,4.4,0.0,vm-batch-1
proj-28,2025-05-28,BigQuery,sku-BIG-364,asia-south1,58.04,0.0,vm-analytics-1
proj-29,2025-05-28,Dataflow,sku-DAT-377,us-central1,58.81,0.0,vm-prod-1
proj-30,2025-05-28,Cloud Run,sku-CLO-390,asia-south1,9.16,0.0,vm-dev-1
proj-1,2025-05-29,Compute Engine,sku-COM-13,asia-south1,18.0,0.0,vm-prod-1
proj-2,2025-05-29,Cloud Storage,sku-CLO-26,asia-south1,4.97,0.0,vm-dev-1
proj-3,2025-05-29,BigQuery,sku-BIG-39,us-central1,57.65,0.0,vm-batch-1
proj-4,2025-05-29,Dataflow,sku-DAT-52,europe-west1,59.42,0.0,vm-analytics-1
proj-5,2025-05-29,Cloud Run,sku-CLO-65,asia-south1,9.3,0.0,vm-prod-1
proj-6,2025-05-29,Compute Engine,sku-COM-78,asia-south1,18.55,0.0,vm-dev-1
proj-7,2025-05-29,Cloud Storage,sku-CLO-91,asia-south1,4.79,0.0,vm-batch-1
proj-8,2025-05-29,BigQuery,sku-BIG-104,us-central1,54.94,0.0,vm-analytics-1
proj-9,2025-05-29,Dataflow,sku-DAT-117,europe-west1,58.72,0.0,vm-prod-1
proj-10,2025-05-29,Cloud Run,sku-CLO-130,europe-west1,9.01,0.0,vm-dev-1
proj-11,2025-05-29,Compute Engine,sku-COM-143,us-central1,16.67,0.0,vm-batch-1
proj-12,2025-05-29,Cloud Storage,sku-CLO-156,us-central1,4.68,0.0,vm-analytics-1
proj-13,2025-05-29,BigQuery,sku-BIG-169,us-central1,58.14,0.0,vm-prod-1
proj-14,2025-05-29,Dataflow,sku-DAT-182,us-central1,59.67,0.0,vm-dev-1
proj-15,2025-05-29,Cloud Run,sku-CLO-195,asia-south1,9.61,0.0,vm-batch-1
proj-16,2025-05-29,Compute Engine,sku-COM-208,europe-west1,18.0,0.0,vm-analytics-1
proj-17,2025-05-29,Cloud Storage,sku-CLO-221,asia-south1,4.42,0.0,vm-prod-1
proj-18,2025-05-29,BigQuery,sku-BIG-234,europe-west1,58.01,0.0,vm-dev-1
proj-19,2025-05-29,Dataflow,sku-DAT-247,europe-west1,59.25,0.0,vm-batch-1
proj-20,2025-05-29,Cloud Run,sku-CLO-260,us-central1,10.33,0.0,vm-analytics-1
proj-21,2025-05-29,Compute Engine,sku-COM-273,europe-west1,18.31,0.0,vm-prod-1
proj-22,2025-05-29,Cloud Storage,sku-CLO-286,us-central1,4.51,0.0,vm-dev-1
proj-23,2025-05-29,BigQuery,sku-BIG-299,us-central1,57.31,0.0,vm-batch-1
proj-24,2025-05-29,Dataflow,sku-DAT-312,asia-south1,60.75,0.0,vm-analytics-1
proj-25,2025-05-29,Cloud Run,sku-CLO-325,asia-south1,9.66,0.0,vm-prod-1
proj-26,2025-05-29,Compute Engine,sku-COM-338,europe-west1,17.73,0.0,vm-dev-1
proj-27,2025-05-29,Cloud Storage,sku-CLO-351,us-central1,4.83,0.0,vm-batch-1
proj-28,2025-05-29,BigQuery,sku-BIG-364,asia-south1,58.95,0.0,vm-analytics-1
proj-29,2025-05-29,Dataflow,sku-DAT-377,us-central1,61.11,0.0,vm-prod-1
proj-30,2025-05-29,Cloud Run,sku-CLO-390,europe-west1,9.57,0.0,vm-dev-1
proj-1,2025-05-30,Compute Engine,sku-COM-13,us-central1,20.34,0.0,vm-prod-1
proj-2,2025-05-30,Cloud Storage,sku-CLO-26,asia-south1,4.54,0.0,vm-dev-1
proj-3,2025-05-30,BigQuery,sku-BIG-39,us-central1,56.63,0.0,vm-batch-1
proj-4,2025-05-30,Dataflow,sku-DAT-52,us-central1,58.33,0.0,vm-analytics-1
proj-5,2025-05-30,Cloud Run,sku-CLO-65,europe-west1,9.06,0.0,vm-prod-1
proj-6,2025-05-30,Compute Engine,sku-COM-78,us-central1,18.54,0.0,vm-dev-1
proj-7,2025-05-30,Cloud Storage,sku-CLO-91,us-central1,4.93,0.0,vm-batch-1
proj-8,2025-05-30,BigQuery,sku-BIG-104,europe-west1,55.92,0.0,vm-analytics-1
proj-9,2025-05-30,Dataflow,sku-DAT-117,europe-west1,58.93,0.0,vm-prod-1
proj-10,2025-05-30,Cloud Run,sku-CLO-130,europe-west1,9.79,0.0,vm-dev-1
proj-11,2025-05-30,Compute Engine,sku-COM-143,asia-south1,19.71,0.0,vm-batch-1
proj-12,2025-05-30,Cloud Storage,sku-CLO-156,us-central1,4.7,0.0,vm-analytics-1
proj-13,2025-05-30,BigQuery,sku-BIG-169,europe-west1,56.87,0.0,vm-prod-1
proj-14,2025-05-30,Dataflow,sku-DAT-182,europe-west1,57.77,0.0,vm-dev-1
proj-15,2025-05-30,Cloud Run,sku-CLO-195,asia-south1,9.38,0.0,vm-batch-1
proj-16,2025-05-30,Compute Engine,sku-COM-208,asia-south1,18.49,0.0,vm-analytics-1
proj-17,2025-05-30,Cloud Storage,sku-CLO-221,us-central1,4.33,0.0,vm-prod-1
proj-18,2025-05-30,BigQuery,sku-BIG-234,asia-south1,54.84,0.0,vm-dev-1
proj-19,2025-05-30,Dataflow,sku-DAT-247,europe-west1,57.09,0.0,vm-batch-1
proj-20,2025-05-30,Cloud Run,sku-CLO-260,asia-south1,8.31,0.0,vm-analytics-1
proj-21,2025-05-30,Compute Engine,sku-COM-273,asia-south1,18.7,0.0,vm-prod-1
proj-22,2025-05-30,Cloud Storage,sku-CLO-286,europe-west1,4.58,0.0,vm-dev-1
proj-23,2025-05-30,BigQuery,sku-BIG-299,asia-south1,56.38,0.0,vm-batch-1
proj-24,2025-05-30,Dataflow,sku-DAT-312,asia-south1,59.61,0.0,vm-analytics-1
proj-25,2025-05-30,Cloud Run,sku-CLO-325,asia-south1,10.34,0.0,vm-prod-1
proj-26,2025-05-30,Compute Engine,sku-COM-338,europe-west1,19.38,0.0,vm-dev-1
proj-27,2025-05-30,Cloud Storage,sku-CLO-351,asia-south1,4.89,0.0,vm-batch-1
proj-28,2025-05-30,BigQuery,sku-BIG-364,asia-south1,57.61,0.0,vm-analytics-1
proj-29,2025-05-30,Dataflow,sku-DAT-377,europe-west1,59.14,0.0,vm-prod-1
proj-30,2025-05-30,Cloud Run,sku-CLO-390,asia-south1,9.51,0.0,vm-dev-1
proj-1,2025-05-31,Compute Engine,sku-COM-13,asia-south1,15.24,0.0,vm-prod-1
proj-2,2025-05-31,Cloud Storage,sku-CLO-26,europe-west1,3.97,0.0,vm-dev-1
proj-3,2025-05-31,BigQuery,sku-BIG-39,europe-west1,48.41,0.0,vm-batch-1
proj-4,2025-05-31,Dataflow,sku-DAT-52,europe-west1,50.74,0.0,vm-analytics-1
proj-5,2025-05-31,Cloud Run,sku-CLO-65,asia-south1,8.48,0.0,vm-prod-1
proj-6,2025-05-31,Compute Engine,sku-COM-78,us-central1,16.12,0.0,vm-dev-1
proj-7,2025-05-31,Cloud Storage,sku-CLO-91,europe-west1,4.15,0.0,vm-batch-1
proj-8,2025-05-31,BigQuery,sku-BIG-104,us-central1,46.08,17.13,vm-analytics-1
proj-9,2025-05-31,Dataflow,sku-DAT-117,europe-west1,54.56,0.0,vm-prod-1
proj-10,2025-05-31,Cloud Run,sku-CLO-130,asia-south1,7.73,0.0,vm-dev-1
proj-11,2025-05-31,Compute Engine,sku-COM-143,us-central1,15.8,0.0,vm-batch-1
proj-12,2025-05-31,Cloud Storage,sku-CLO-156,asia-south1,4.11,0.0,vm-analytics-1
proj-13,2025-05-31,BigQuery,sku-BIG-169,asia-south1,46.68,0.0,vm-prod-1
proj-14,2025-05-31,Dataflow,sku-DAT-182,europe-west1,49.81,0.0,vm-dev-1
proj-15,2025-05-31,Cloud Run,sku-CLO-195,europe-west1,8.28,0.0,vm-batch-1
proj-16,2025-05-31,Compute Engine,sku-COM-208,asia-south1,15.27,0.0,vm-analytics-1
proj-17,2025-05-31,Cloud Storage,sku-CLO-221,asia-south1,4.1,0.0,vm-prod-1
proj-18,2025-05-31,BigQuery,sku-BIG-234,asia-south1,48.19,0.0,vm-dev-1
proj-19,2025-05-31,Dataflow,sku-DAT-247,us-central1,51.77,0.0,vm-batch-1
proj-20,2025-05-31,Cloud Run,sku-CLO-260,us-central1,8.09,0.0,vm-analytics-1
proj-21,2025-05-31,Compute Engine,sku-COM-273,europe-west1,16.4,0.0,vm-prod-1
proj-22,2025-05-31,Cloud Storage,sku-CLO-286,europe-west1,3.91,0.0,vm-dev-1
proj-23,2025-05-31,BigQuery,sku-BIG-299,europe-west1,46.73,0.0,vm-batch-1
proj-24,2025-05-31,Dataflow,sku-DAT-312,us-central1,53.09,0.0,vm-analytics-1
proj-25,2025-05-31,Cloud Run,sku-CLO-325,asia-south1,7.73,0.0,vm-prod-1
proj-26,2025-05-31,Compute Engine,sku-COM-338,europe-west1,16.65,0.0,vm-dev-1
proj-27,2025-05-31,Cloud Storage,sku-CLO-351,europe-west1,4.2,0.0,vm-batch-1
proj-28,2025-05-31,BigQuery,sku-BIG-364,us-central1,47.81,0.0,vm-analytics-1
proj-29,2025-05-31,Dataflow,sku-DAT-377,europe-west1,397.34,0.0,vm-prod-1
proj-30,2025-05-31,Cloud Run,sku-CLO-390,europe-west1,7.47,0.0,vm-dev-1
proj-1,2025-06-01,Compute Engine,sku-COM-13,us-central1,17.56,0.0,vm-prod-1
proj-2,2025-06-01,Cloud Storage,sku-CLO-26,europe-west1,4.15,0.0,vm-dev-1
proj-3,2025-06-01,BigQuery,sku-BIG-39,asia-south1,48.36,0.0,vm-batch-1
proj-4,2025-06-01,Dataflow,sku-DAT-52,europe-west1,52.83,0.0,vm-analytics-1
proj-5,2025-06-01,Cloud Run,sku-CLO-65,asia-south1,8.86,0.0,vm-prod-1
proj-6,2025-06-01,Compute Engine,sku-COM-78,asia-south1,15.79,0.0,vm-dev-1
